claim_amount,location_consistency,weather_correlation,claim_frequency,time_anomalies,is_fraud
12216.512207122738,0.9272109850997186,0.7363937802807154,2.1445360688714774,0.17909990146976829,0
24434.88177296756,0.9668735114969718,0.9018148682726341,0.6861051693852955,0.1067042203435952,0
17004.54743074994,0.9953073958257512,0.9899908117138239,1.8425096522275697,0.22969157520907607,0
14456.758964236207,0.879766650605066,0.7518656116321804,2.0254937117797462,0.047408789777844136,0
41484.889943584174,0.18709859253936256,0.15766527972980643,5.816278240091276,0.8409651955452049,1
20474.77114265612,0.7233591211350281,0.7837212326513565,1.2570537935752237,0.0037535124787133277,0
15777.513248693009,0.7165891614730411,0.7269160244178368,1.9585944466988827,0.2711179061109505,0
15992.142752975109,0.8652940913636163,0.842304978125498,0.8438304486221622,0.15660839319627753,0
20612.572208548954,0.8439275200745564,0.7966378564741824,1.1339004828970862,0.14376583476399668,0
21566.347879785208,0.7470500836800509,0.9683940322563125,0.8291326540888222,0.051240667009320846,0
24770.209753856463,0.8760838509307476,0.690723753616959,0.5991068508380891,0.11334683221231659,0
17583.52525224035,0.7141949044942236,0.7320854701253942,0.3959563311835782,0.12599501974508884,0
23928.092766334048,0.7528782055326978,0.7067349274886504,1.724084316107057,0.16746683458852332,0
20295.528108639308,0.7736640479843891,0.7643271380382529,1.388982578120342,0.03594489902019418,0
18547.255226642355,0.7240669491299204,0.7247260055888032,1.3327056483677564,0.14616312311198493,0
10066.213627611305,0.9288654813243344,0.8467245233401886,1.596845376410012,0.31247508811989855,0
14126.939400091775,0.8805349348518713,0.9032624964467472,0.14031973565894432,0.00532551269389368,0
62941.6757439182,0.17883155066243048,0.0561371303947788,4.532051775595851,0.477727570056838,1
86170.44847661146,0.21459873839125082,0.11732398435287017,6.712759498653778,0.8113181641886639,1
39290.91155779414,0.03868382098221684,0.35262138301483614,2.5775755693486704,0.7253028728538113,1
18014.969955222736,0.8394428768232716,0.8591704811561515,1.4403783676794177,0.3244414280907204,0
16996.486542171304,0.9139628615755571,0.9329893344209206,2.127463487088771,0.22514831264527976,0
19244.605370580724,0.8026155029560124,0.9760165779490428,0.6709191992730272,0.2898451207899121,0
14487.2228886227,0.8629512329247895,0.7688808413542659,0.4704734480141918,0.26979942300099063,0
19781.747217104494,0.7087120367782432,0.7488507589723657,0.5384304978998204,0.21536021539195999,0
77062.42793768409,0.512797264661153,0.00591523292342544,2.0832736024389913,0.7180339815342789,1
15566.091737174122,0.7453401342421215,0.7518294499960043,1.1698291191012118,0.07842794193181435,0
42940.65534634896,0.16205224069234933,0.32743425204893645,4.453058497138446,0.5408922277446188,1
18481.920667168975,0.9316306951254898,0.8909308229174224,0.620668330003006,0.23964755394343895,0
18771.79191641621,0.8579050032525314,0.9555035940514701,1.6418543798479215,0.19311800629252182,0
54170.185864145926,0.1821090441445283,0.11291459505932067,4.973298364104828,0.9366949746035156,1
61138.249634002575,0.2849208338356244,0.3801767098191234,4.171253662387303,0.46413270020228736,1
17169.11485603109,0.9058752355956913,0.8831669324244517,1.304870414490487,0.28525878203297783,0
46254.6250757745,0.22181248421983626,0.3119699871534885,5.860568841878393,0.47930628779920154,1
13562.96233754962,0.914536208574775,0.666059238938335,0.36405755648914406,0.2635196799514706,0
18705.590240672573,0.990031172017839,0.7570265444694697,2.173288516254149,0.04789581446640104,0
24713.418549852344,0.9032492864360304,0.7305203711150104,1.9628766889538083,0.08532773849641109,0
24815.592394954634,0.7058604006525293,0.6941797239761732,1.5164554931503338,0.28660219862716335,0
39540.91267957217,0.3725749365277869,0.23020521954873668,7.499924618866371,0.8350622576452349,1
14913.374355866741,0.9688389981469671,0.9620671990985585,1.9345727796038523,0.21752326161639984,0
45247.5090681143,0.3940633570444468,0.09228508051381162,2.658864647291397,0.5714699484378645,1
10347.398301067438,0.9748140525298408,0.9554927373917623,1.6309474122276,0.28232486347586466,0
24155.83426312697,0.008019454119051068,0.320608978314014,2.770298302462539,0.7118437132386692,1
60296.37834229904,0.510598404506294,0.20864243441663222,5.1283303714630435,0.5899573035335008,1
82381.29328988676,0.31437724633913333,0.2535219292991475,3.9371218210305616,0.7925423329578306,1
19276.0058245401,0.8144370320651282,0.8276913994815143,1.3452303928274199,0.08896291183668079,0
16636.705696618,0.8874416984813811,0.7772818561043234,2.0401953219938886,0.17104501534053165,0
26720.567075469095,0.753475436323726,0.6958205784261938,0.12504413195408454,0.08882209884673033,0
82473.76265617562,0.14929915156527238,0.08967164322681215,4.542069947629289,0.9694115093774913,1
17727.834937899283,0.9608625542292225,0.8490219702533781,1.9160724019361317,0.05147566227815663,0
11374.53455181752,0.8830379027440198,0.6506258542889997,1.9139598473139277,0.03593609094078042,0
44650.997679373606,0.2570215028844894,0.40411396375398756,3.6646031078428716,0.9465765907415689,1
19913.174069643617,0.8407324616090923,0.9703083698084787,2.0163672585007015,0.05404649477584085,0
72398.29701599825,0.46776509986190457,0.1358345111011499,6.480163814692723,0.6735624180763435,1
17271.02300387676,0.7577158852536632,0.9578819365384469,1.132296030936615,0.10043828573621882,0
12820.950001609453,0.8154521909539394,0.7796520433587137,1.5122318914175843,0.07214138549275591,0
15429.558482345998,0.8518184903062979,0.7186472326068463,1.9207663932975831,0.3287180262125396,0
9610.018544753746,0.9162947803797953,0.7025080302032504,0.30219548954715575,0.05783303165476415,0
19224.305854014776,0.8654080160045996,0.7583321419074018,0.9062736627316729,0.09303665514715195,0
37936.46829464636,0.20524383539442076,0.44538106659106497,6.334883630227864,0.8355990044193444,1
104078.79351307964,0.25607979598716396,0.1310941621366682,7.466567328481163,0.7883182118480606,1
22328.037015737427,0.7519006406127781,0.8942397938955099,0.48150261466168076,0.08082631749055616,0
81264.1594950776,0.39115175217226766,0.49873542835564094,2.9233273937784707,0.5445396482795265,1
19756.245247676765,0.9180031468608402,0.8969804421737997,1.0749425696688273,0.011716086897104627,0
75674.61606692876,0.10003276284602959,0.08852342257545093,5.0614282098991445,0.5588269507580821,1
21409.259872824427,0.8058043922592774,0.8069194843456845,1.9468072544763555,0.27197289446990247,0
19019.787177348717,0.9915275467583115,0.7914641715346628,1.989575489071501,0.32558116221122835,0
17964.968910294716,0.9061671967590308,0.8304161138006193,0.35236049768647004,0.10127470508233316,0
25853.77440046322,0.8064144809698954,0.894243255506317,1.1753865969931154,0.275943125361731,0
22626.985962860075,0.7452707177546226,0.7534401242524629,0.8608640620908449,0.0679337129807815,0
22856.076620173306,0.8361112526043488,0.9832335037683404,0.41712036887687554,0.103549249120162,0
19607.411518503697,0.9728300192831909,0.7868040066481493,1.3388655687341138,0.09342182005622494,0
12692.115333435815,0.8323661189724272,0.8799477038368665,0.7487883325748579,0.017071154326173177,0
77072.58423459996,0.26001106322145345,0.3244333862636902,6.277795333874768,0.5311918114132348,1
17501.292637444833,0.8395302008459384,0.92570125681897,0.5174519130637071,0.24530266981214655,0
77368.61170911709,0.3820091858880939,0.11106767220881453,3.057910645976121,0.6483421518731942,1
65470.332527304265,0.19363404307725735,0.41722964804235907,3.5710417660417093,0.7631823757303727,1
64435.38823213565,0.25000130168073786,0.30962157999520257,7.047142923916008,0.9977974974658974,1
18975.06755676992,0.9739853735031132,0.9586383599085226,1.5334183494815905,0.1540627770628308,0
94242.7587609392,0.3874148606424121,0.02815700554038575,3.5456784751771018,0.9688154649457312,1
13667.423757615497,0.7523648206959196,0.8267909241080268,1.4588732339056174,0.24253681105583738,0
21929.42624458056,0.820685729698806,0.7839221132264791,1.3533764375430908,0.1169238606964187,0
21191.113438238157,0.8970598310944949,0.6821634930137248,0.8662333750746753,0.21859206011064516,0
54831.60405446122,0.5074165317969775,0.08050305004944397,4.3074002089338395,0.8852554392416944,1
21970.01774465574,0.8992294202426546,0.7310314200448206,0.7157885248535542,0.025343676594915973,0
66627.60473674162,0.0173128330212599,0.27256877031785387,7.437269073133726,0.8759630986222421,1
26954.326711195794,0.958791466368044,0.8988567645212585,1.0568896183795364,0.2826181560839789,0
14418.602902195442,0.9758498260505787,0.787348433517691,0.8470290978932313,0.3351241733037952,0
19515.42823325014,0.9165425983890148,0.9568748902203648,0.22253392864630625,0.14501264166123307,0
13178.825716392319,0.836774144403444,0.7438217419516373,0.40879453216038564,0.11346271139858631,0
48898.013016208904,0.3899540953481093,0.16711545292297614,4.248723910747438,0.7039057496835763,1
16943.412846708077,0.761369705857343,0.9141931326083601,2.0216543456983573,0.2189874530440931,0
63392.331857655525,0.49562305352935726,0.45686704224070174,6.063050367831092,0.9096131826491157,1
13381.824435149461,0.9254603371991341,0.9880918610939424,0.23004583519891436,0.11056770757177356,0
23720.49763787508,0.8685345165808731,0.818339153110358,0.9267096299917983,0.15352525755343008,0
57668.192915292515,0.41441064448719556,0.04058283321730921,7.453502389606345,0.8298962444271746,1
20169.309149509023,0.8961640688251319,0.7454428852306677,1.6878194176251007,0.20450613965495626,0
17555.649779749157,0.733266686401998,0.7052096630402408,0.6789982592019655,0.27159809569679316,0
17538.43977881037,0.9521916632162046,0.8632165652950756,1.8083544158488019,0.29934487999318976,0
16919.96080026086,0.9484175497079239,0.6800134330092986,1.1988328822263512,0.2352445402338857,0
16591.192707087397,0.7224655300767434,0.9161920067287543,1.278687269377311,0.33675707828722523,0
19289.658309558563,0.9018532246084027,0.7341848538060223,0.5506542215402112,0.2993929992605535,0
18605.862510333525,0.9258379554687863,0.9341939584431787,0.6187762214023129,0.2955479084257021,0
17674.145793170243,0.7421502592851912,0.6800382489606928,2.1776661743182966,0.02952694584975847,0
59544.295762553505,0.002308084898456031,0.3371219597421766,6.2091538828483595,0.9625734756040685,1
16997.24852216384,0.9379563647975052,0.6713686216686933,1.6572791679477474,0.09306145851103739,0
19923.097184588853,0.7590437014660198,0.7203588758003187,1.08436203948359,0.030129123160418395,0
20640.844313686815,0.7029295887921071,0.6921482527164299,0.9928919694055722,0.10443654159942058,0
19673.157485960226,0.7082182391223402,0.9581165221389595,1.4092810770011241,0.3492613461458562,0
61525.91694133322,0.4427934844694791,0.002989972909031524,5.708171445406761,0.6786611332696628,1
17041.813881429047,0.9999372805435202,0.7547594128169657,1.409571286460542,0.08355738207423517,0
13425.459390320815,0.7702532123601684,0.9599458519022687,0.25887718332904663,0.11306601293851674,0
20669.515491001628,0.7680819962088016,0.732977981125598,1.7650005412692138,0.09358923282347353,0
25992.48050011212,0.7213712818895517,0.7120452147956662,1.0461975341112424,0.21295180403281178,0
15468.946147274492,0.9397009596794095,0.8711351144552688,2.1675819069955193,0.20446134491038032,0
65629.46141179609,0.2680899836342314,0.2371052051260384,6.183589990292565,0.9677396282428767,1
13948.06459964686,0.9138085707167518,0.8917544634982987,0.5990360190266816,0.16230672701526483,0
20085.2713600734,0.7207297834488078,0.9564974907572863,1.7537970407557146,0.3179301745776568,0
19334.382590169793,0.9801064611278252,0.6699089055173175,2.1533518565068097,0.32101812157282933,0
67940.13932109195,0.3262194844534496,0.4624469067574751,2.507849408131709,0.9183742608293797,1
44961.82839868843,0.43285719415872875,0.47161172129334206,3.9261061980123584,0.6204217465994022,1
122348.03458361648,0.15931275545206272,0.3388478821178691,6.416561624745976,0.6877405187114631,1
65493.38119313645,0.042163862054103156,0.13819869187871497,3.0793700938848967,0.6615548882005032,1
18879.476446028882,0.8702427254141822,0.9217714458253683,1.7617138769289404,0.2151660165303769,0
14652.331829265968,0.7830144120439265,0.7223457611083356,1.0048439042761026,0.33396625366380367,0
21124.963635189204,0.7976702954199196,0.8176214827190654,1.0573757590555999,0.33441889778494127,0
16984.30072659938,0.8170186609123034,0.9193205045906747,0.6811506288337185,0.26194958590314593,0
21474.83364118341,0.787775831003509,0.948661140057173,1.8258436005958327,0.3494092097413152,0
15192.525616660267,0.9345269332578401,0.9625474399162122,1.7335543040235577,0.31391325373565415,0
15879.196137435325,0.7400994418499105,0.9981221183944057,1.3221125414021222,0.014308669622614045,0
12490.678399766111,0.8297984194950816,0.7882522527692969,0.7371853613375211,0.05036218868185196,0
17003.28756089695,0.7042500821234005,0.8737663663594837,0.3092989690598884,0.08007508059067744,0
33204.73429190186,0.8840610186697826,0.651127828629084,1.0811129524152991,0.19127999743353952,0
18221.091321834916,0.7138819017284666,0.8591720461217169,1.4368868684214846,0.20540728796423438,0
25694.47962683824,0.7476042263711256,0.9695455116405286,0.4151073703195165,0.17693869324273417,0
43791.22249669353,0.49405973579408285,0.22879304777467036,4.200263848216537,0.7116646275881144,1
12152.375533506674,0.9714112211566478,0.9227562824892712,0.24418646346653639,0.31610203584338875,0
15712.720499824503,0.8870474747752055,0.9593465040816136,2.0122246265302115,0.13979918225162086,0
63735.83566266973,0.3865102775435314,0.14156067157609986,5.53566787908061,0.5339093027436623,1
12881.358530544589,0.957590494111364,0.9893285727711272,0.3086493805958114,0.25302336702874373,0
67372.76888909386,0.4567839935437981,0.27307708632972744,2.4856194725302956,0.9506302030713889,1
22514.620953201676,0.8547612023347673,0.894927557425138,2.05409848929455,0.07363242272984619,0
17849.92823002625,0.9916769744232621,0.875845714479591,1.132133575685562,0.1014632290559082,0
59642.43803372144,0.21507442065267746,0.3271207486671951,2.206881701789981,0.7919971017521139,1
80369.2082745211,0.5498836741078164,0.18804572218575405,3.875856638778962,0.538738789512221,1
8219.798870868726,0.9268439254241236,0.8878666026959822,2.0320112057970903,0.025484965574011025,0
14526.886292681116,0.7218247606666938,0.8778629161684777,0.9492894146152256,0.2990069701136591,0
15188.690375460032,0.9192060381921394,0.7192610596455965,0.392277925187528,0.06621662019352194,0
8273.673221663366,0.8125370340825396,0.7282886095336298,2.0283080084039113,0.0868557717486704,0
38863.15006313352,0.4961040983325673,0.42838056659531476,5.2579703547784,0.5175175338472271,1
44237.141971852994,0.3275711261078831,0.22130620802729606,4.3015212276898405,0.9636310436717008,1
18877.09630759088,0.7712841327328654,0.8920682309016235,1.435863530443121,0.3118911012842922,0
68125.51204514441,0.003592052152515024,0.43005249568194504,7.269115627217855,0.567731798577121,1
60641.059526569275,0.10187429716810563,0.13663686788825513,7.580519816893076,0.5162775947438399,1
21079.050481808823,0.8014418420227541,0.9792490239467166,1.1224917165469037,0.1719488963673532,0
68354.08517242147,0.16255520898260958,0.3784563575340674,4.7298390158497545,0.7628801651195393,1
22014.922000432492,0.8393372842677079,0.7152809898787269,1.9790018419054982,0.21726263052436234,0
18636.407608465553,0.8211547896018161,0.8819519319509437,1.300435877987339,0.21592268902601416,0
18001.81910371565,0.8076760798774808,0.7361393390824389,1.9687761105223336,0.34324416822246395,0
69355.7485442084,0.10506669316446866,0.17155508835836086,3.4534145732375467,0.8350213881273144,1
17200.000556575855,0.7819619974753522,0.6937265110874805,0.7908158599196677,0.18351294186520145,0
19982.973021434027,0.9965299551017186,0.918306958664412,0.2626029429273698,0.06687313564073918,0
65791.06952707464,0.4358809149221553,0.4703069593496034,3.0973425250599504,0.7450170572041768,1
14657.637444945338,0.7472458148009656,0.8127338217725005,1.9303694405143987,0.19242135704776187,0
14381.602155770906,0.7883478190201798,0.6968837227474501,1.604777377616696,0.22244864982145526,0
21684.433741695597,0.7497953741252099,0.8630432494595202,1.5006886945098852,0.3192936254632701,0
12008.916436057561,0.8900297363312812,0.6721867174721313,1.8507221824901834,0.07747023794344526,0
19110.139906097233,0.7304038217449613,0.710331080908911,2.101230058670201,0.09565601813753569,0
68983.91644799653,0.165811768404121,0.21462936647105108,5.736083505448469,0.6525339452644755,1
21523.796528565206,0.936226774735568,0.6590045202551282,0.7752384688050638,0.07590931003631883,0
19999.210488786804,0.7599396911651133,0.7263079435992927,1.8455609566625497,0.25111845875336564,0
21140.40240271119,0.9662062004288109,0.6928783044657018,2.039566000997871,0.01739355495539152,0
17205.360989013832,0.9416841092351486,0.7049861876292416,0.9229423853106016,0.19382238356231704,0
16969.611087771696,0.8309209485121101,0.7724429307360169,1.1554836155861876,0.05386591908865784,0
60486.86350478434,0.5493299821114787,0.03897074133381745,6.16187372152268,0.5042942892010269,1
17095.494255864127,0.756001362883891,0.6640126682094737,0.4942124420605979,0.009768073108753427,0
19079.41094339669,0.975436814576265,0.820909815462948,0.7135883523656411,0.03940320263968926,0
18557.58558684065,0.8869485345830106,0.7393706561788057,1.9076297582619215,0.3203829495136842,0
19927.960461979306,0.9158274067579124,0.9900011359168535,1.729546767866776,0.32435387487254214,0
24732.875802860817,0.7642598686187186,0.97491973547899,1.3047936588698024,0.21029131747472582,0
22703.77150021556,0.9512123421417373,0.6540020188011635,0.9686898552969095,0.3383692190663909,0
19028.69300566463,0.72685480599104,0.7943479942568515,0.4717458622735671,0.269577731870299,0
41134.85971643907,0.11637534066464425,0.20455711671246984,5.241289291074278,0.5626888253041205,1
74031.5118482456,0.4140805423727417,0.4502596092537076,5.803006768074834,0.9004553497155311,1
72553.2669822239,0.30417487916136265,0.27714456313647057,6.750447068757955,0.4956959800807381,1
18844.44245122957,0.9155313880644897,0.8771157710422809,1.4144373881386785,0.018435983576480918,0
21218.824642549065,0.9850053507919427,0.729562822142223,0.7557787661888137,0.08575698218936074,0
24594.675381915615,0.9572688114846146,0.8188392619955207,0.8310876710814687,0.2333011037327153,0
71140.32792722367,0.31458024552063435,0.0431609138445726,7.943973050345496,0.8899720174323011,1
79236.2244956484,0.21697261314375751,0.10401170494852863,3.290187896586315,0.8995674667770972,1
19793.042905687147,0.8649666598268019,0.722545265353768,1.670097121390356,0.19290579394436896,0
74196.79195289414,0.0430482476198778,0.2026329287673876,4.149715376943327,0.6099615447588232,1
19226.521349152426,0.9446911442069281,0.8594541736938717,1.1001161690098833,0.21969492169332758,0
22262.269326589558,0.7365646918004438,0.8824368493186615,0.26574369122190894,0.1571766573444755,0
24527.87770095589,0.9593215276067146,0.7941708188172342,1.6004743319428576,0.24796593693108115,0
17111.52203871936,0.9611623677962061,0.8142388458258183,1.5542064437391063,0.21630817424501078,0
47717.4808828994,0.25623096901173015,0.41021653433062977,4.563059985453934,0.6833651544128045,1
74680.6783395136,0.5036689864822689,0.45915890307899565,4.579720056409546,0.6489023643310147,1
16425.785483930053,0.8910629469369329,0.786293253543518,1.7345245336909614,0.07109317958432013,0
14551.538536802023,0.8275853930839101,0.7325397284556935,0.6925409490434231,0.12411911990618885,0
16660.38600412533,0.7105131588154496,0.7310379559457186,0.46689688936846774,0.34123513327583643,0
13797.831314944644,0.7605866325128762,0.8068699417527181,0.9287393761145666,0.2623268139468488,0
17656.79831322042,0.9315581018101391,0.7213862795232941,0.9681031368863591,0.10125262333348663,0
107407.69016092984,0.5465254843445418,0.41314070674814246,5.212501007627286,0.6342104142415469,1
20059.091314838253,0.909154324870888,0.8247904960979345,2.1272849170123154,0.3062608218866411,0
22051.894587004146,0.799295797262049,0.6931113819054879,0.603873653946269,0.2776295299183162,0
13365.936099166813,0.869797635957044,0.9604730502638453,0.15075698385784486,0.0861305009398478,0
24106.60945299937,0.9142620147389796,0.8824649472184558,0.8730602051823866,0.11029249778547012,0
5089.96094308365,0.8572851636429274,0.725649357230696,1.9582948576656556,0.13996946112392694,0
19745.24880469971,0.7870894557607271,0.742661559229845,2.1822658135537307,0.000408297153013154,0
69884.43938503403,0.01495030234344087,0.3625976389158287,4.357896051318192,0.6181620095722188,1
19895.344143829745,0.8291090195363003,0.9930079944759331,2.1884877645788983,0.19509674012841313,0
73088.46135312984,0.3901840318974832,0.010971570220116633,3.611622197553893,0.9345165322141638,1
22663.84903809229,0.7601663439654888,0.6684576432771643,0.17541287081742885,0.3011010647001743,0
17654.206462256512,0.8735620377159021,0.9900139416248099,1.0543162882161043,0.12928992627711527,0
15915.48847850825,0.8702298758745287,0.6945395559959541,2.1764425167207015,0.13503380504380175,0
82862.7226122289,0.3047880354422525,0.3733168883811547,2.8372619938193058,0.7750555164087838,1
20137.677965468385,0.7941538747313736,0.9958239198845349,1.004488438880547,0.0781704797674849,0
16238.434851664666,0.9943190428731749,0.7156114904459482,1.5574112871299253,0.12024397502120152,0
21298.267905098193,0.7282722673189693,0.8292264637933211,1.4070802323339657,0.2749736135442382,0
37422.91998395717,0.3010087350907384,0.27115686348161405,4.9741968737965,0.6296524660617289,1
60462.309690739785,0.5045998369279089,0.29829169547397716,7.846028996175212,0.6754199064382251,1
21613.831225422815,0.15756452941431984,0.16497624176613168,2.2038063537294548,0.7770639916027361,1
22452.86720260822,0.8600686225657737,0.9792862079247053,2.108561331755021,0.19223249462604292,0
25644.655952333953,0.8311118863392788,0.905844950491871,0.4335054126040886,0.12723380729969927,0
20148.240525505375,0.7343201016127319,0.890687655962122,2.058206497789048,0.06128848207875883,0
23168.264075961568,0.8193471770108829,0.9703406629773755,0.4459468352770626,0.2526196053091099,0
82311.91205630472,0.3962903565400508,0.40798796920842556,5.1271334515053315,0.7108348156601956,1
17827.98403415923,0.8863211562900202,0.725676699711098,0.9982192584645331,0.015836717627017976,0
6727.671594932368,0.9840072607797659,0.9805313224830232,0.28962408466563794,0.10529368497234062,0
17774.92469953134,0.9131252911963894,0.9518229876691578,0.9267343175391438,0.012552812826151515,0
17494.42792574072,0.8054422529564348,0.988617456391761,1.0435905061306407,0.1777944078637922,0
14607.231259798242,0.7087542663214819,0.7766688121545584,1.0703545867555853,0.26661964691945467,0
17122.511924149156,0.7650016603983297,0.737115452623569,1.7755756188591343,0.2565713420460418,0
22211.130331389475,0.8524010779832027,0.9418831521528979,2.0914990362969164,0.05313471720489276,0
52507.58641668447,0.433744867674359,0.4617836423060373,3.296071137742497,0.9014825281782952,1
50867.13007808995,0.3288925542900296,0.18848730123208124,4.258270340724859,0.8520383473804509,1
